first.name,last.name,ID,h.index,i10.index,citations,years.active,tweets,following,followers,username,twitter
Shigeto,Kitano,pki233,1,0,11,14,,,,,0
Markus,Kinateder,pki234,3,0,21,11,,,,,0
Samir,Kiuhan,pki235,1,0,1,1,,,,,0
Hans,Kiesl,pki236,1,0,6,16,,,,,0
Sung-Hwan,Kim,pki237,2,1,25,11,,,,,0
Bong-Han,Kim,pki238,6,4,130,12,,,,,0
Heeho,Kim,pki239,3,1,16,8,,,,,0
Hasan,Kirmanoglu,pki24,1,0,4,4,,,,,0
Krisztina,Kis-Katos,pki240,8,6,159,15,,,,,0
Young-Chul,Kim,pki242,2,0,10,7,,,,,0
Mizuho,Kida,pki244,3,0,22,6,,,,,0
Tidiane,Kinda,pki245,9,7,339,10,,,,,0
Yoshihiro,Kitamura,pki246,3,1,32,11,,,,,0
Wonjoon,Kim,pki247,5,4,84,8,,,,,0
Seonghoon,Kim,pki248,3,1,45,4,,,,,0
Julia,Király,pki249,4,0,28,32,,,,,0
Kibae,Kim,pki253,3,0,25,1,,,,,0
John,Kitchen,pki254,6,4,112,28,,,,,0
Markus,Kirchner,pki255,5,3,130,8,,,,,0
Mustafa,Kilinc,pki256,5,2,76,8,,,,,0
Mathias,Kifmann,pki257,8,3,145,16,,,,,0
Weerachart,Kilenthong,pki258,3,1,29,9,,,,,0
Koji,Kitaura,pki259,3,0,19,5,,,,,0
Seung-Rae,Kim,pki26,2,1,42,15,,,,,0
Hyun,Kim,pki263,4,3,79,9,,,,,0
James,Kiawu,pki264,2,0,9,5,,,,,0
Erik,Kimbrough,pki265,9,9,241,11,,,,,0
Terrence,Kinal,pki266,4,3,64,14,,,,,0
Youssouf,Kiendrebeogo,pki267,2,0,26,12,,,,,0
John,Kirlin,pki268,1,0,4,15,,,,,0
Seong-Hoon,Kim,pki269,1,0,4,3,,,,,0
Jinill,Kim,pki27,16,21,1040,21,,,,,0
Shingo,Kimura,pki271,5,2,63,7,,,,,0
Kwang Hwan,Kim,pki272,1,0,7,1,,,,,0
Kory,Killgo,pki273,1,1,30,18,,,,,0
Gorm,Kipperberg,pki274,4,2,66,5,,,,,0
Somlanare,Kinda,pki276,1,0,4,8,,,,,0
Dukpa,Kim,pki278,6,4,257,11,,,,,0
Woojin,Kim,pki279,6,4,255,11,,,,,0
Jaewon,Kim,pki281,1,0,2,9,,,,,0
Stephen,Kirchner,pki282,1,0,4,17,,,,,0
David,Kim,pki284,4,2,41,13,,,,,0
Djamel,Kirat,pki286,3,1,28,8,,,,,0
Chulyoung,Kim,pki287,1,0,1,3,,,,,0
Hubert Janos,Kiss,pki288,5,3,67,8,,,,,0
Michael,King,pki289,1,0,3,3,,,,,0
Yeonbae,Kim,pki290,7,7,252,13,,,,,0
ByungWoo,Kim,pki291,2,0,4,9,,,,,0
David,Kiss,pki292,2,1,22,7,,,,,0
Hyunsok,Kim,pki294,2,0,9,6,,,,,0
Byung-Cheol,Kim,pki295,5,2,154,10,,,,,0
Alla,Kirova,pki296,3,0,27,19,,,,,0
Hyunho,Kim,pki300,3,0,19,6,,,,,0
Jacob,Kirkegaard,pki303,8,7,181,14,,,,,0
Nicholas,Kiefer,pki305,21,32,2307,40,,,,,0
Zubeyir,Kilinc,pki306,3,1,39,12,,,,,0
Beomsoo,Kim,pki307,3,3,61,6,,,,,0
Robert,King,pki31,8,5,259,40,,,,,0
Berna,Kirkulak,pki310,4,1,40,12,,,,,0
Johann,Kirsten,pki316,9,9,362,23,,,,,0
Ian,King,pki32,11,15,555,29,,,,,0
Vitaly,Kim,pki320,1,0,3,1,,,,,0
Geoffrey,Kingston,pki321,8,7,170,37,,,,,0
Renatas,Kizys,pki322,4,1,56,6,,,,,0
Christopher,Kingston,pki326,4,2,71,6,,,,,0
Min Seong,Kim,pki328,4,1,40,4,,,,,0
John,King,pki329,3,3,86,36,,,,,0
Kenneth,Kim,pki330,12,13,399,20,,,,,0
Tobias,Kitlinski,pki331,6,4,126,7,,,,,0
Minki,Kim,pki332,2,1,29,2,,,,,0
Bjørnar Karlsen,Kivedal,pki335,1,1,17,2,,,,,0
Astrid,Kiil,pki336,2,0,17,7,,,,,0
Stephen,King,pki337,13,19,648,26,,,,,0
Simon,Kirby,pki338,5,2,117,14,,,,,0
Tae Bong,Kim,pki339,1,1,43,5,,,,,0
Olga,Kiuila,pki34,3,1,36,18,,,,,0
Tatiana,Kiseleva,pki340,3,3,35,8,,,,,0
Maxwell,King,pki342,13,14,482,41,,,,,0
In-Moo,Kim,pki343,3,3,223,17,,,,,0
Benjamin,Kickhöfer,pki345,1,0,1,4,,,,,0
Michael,Kind,pki346,3,2,45,4,,,,,0
Alexei,Kireyev,pki347,5,1,75,20,,,,,0
Marie,Kirsten,pki349,1,0,7,12,,,,,0
Sofya,Kiselgof,pki352,2,0,7,2,,,,,0
Gábor Dávid,Kiss,pki355,1,0,1,4,,,,,0
Seon Tae,Kim,pki356,2,0,9,2,,,,,0
Jintae,Kim,pki357,1,0,2,1,,,,,0
Yun Jung,Kim,pki359,4,2,54,7,,,,,0
Doyoung,Kim,pki360,3,2,46,9,,,,,0
Young-Il,Kim,pki361,1,1,12,1,,,,,0
Hongkyun,Kim,pki362,2,1,17,10,,,,,0
Masao,Kikuchi,pki364,7,5,178,38,,,,,0
Chang Sik,Kim,pki366,2,1,27,8,,,,,0
Kathryn,Kincheloe,pki368,2,1,20,2,,,,,0
Lily,Kiminami,pki37,1,0,1,12,,,,,0
Henry,Kinnucan,pki370,8,5,294,40,,,,,0
Ankinée,Kirakozian,pki372,2,0,4,3,,,,,0
Temesgen,Kifle,pki373,3,0,14,9,,,,,0
Jinwon,Kim,pki374,2,1,17,6,,,,,0
Avinash,Kishore,pki376,3,2,67,16,,,,,0
Hyun Hak,Kim,pki382,2,1,32,5,,,,,0
Sergey,Kichko,pki383,1,0,9,5,,,,,0
David,Kingsley,pki386,2,1,40,8,,,,,0
Arzdar,Kiraci,pki387,2,0,16,14,,,,,0
Jaeho,Kim,pki388,1,0,3,1,,,,,0
Christian,Kiedaisch,pki389,1,0,3,5,,,,,0
Hyuncheol Bryant,Kim,pki390,3,0,9,2,,,,,0
Bralind,Kiri,pki398,1,0,1,1,,,,,0
Katherine,Kiel,pki399,10,10,358,21,,,,,0
Michael,Kiley,pki4,20,28,1346,22,38,1,34, @michaelkiley5 ,1
Jiseob,Kim,pki401,1,0,2,3,,,,,0
Konstantin,Kiesel,pki403,1,0,4,3,,,,,0
Anna,Kiyutsevskaya,pki405,2,0,15,9,,,,,0
Rozalia,Kicsi,pki406,1,0,2,6,,,,,0
Hag-Soo,Kim,pki407,1,0,2,1,,,,,0
Lars,Kirkebøen,pki408,5,4,104,8,,,,,0
Kyung Hoon,Kim,pki409,2,1,21,4,,,,,0
Olessia,Kirtchik,pki413,1,0,3,4,,,,,0
Jyri,Kinnunen,pki416,2,0,15,4,,,,,0
Hugh Hoikwang,Kim,pki417,2,1,32,5,,,,,0
Eric Gabin,Kilama,pki421,1,0,3,3,,,,,0
Jihyun,Kim,pki424,1,0,1,3,,,,,0
Edwin Devarathna Israel,King,pki426,3,1,32,6,,,,,0
Shahriar,Kibriya,pki428,1,0,1,2,,,,,0
Bernhard,Kittel,pki429,3,2,86,14,,,,,0
Michael,Kitson,pki43,6,5,330,27,,,,,0
Tae-Yeol,Kim,pki430,2,0,8,7,,,,,0
Jihee,Kim,pki431,1,1,34,1,,,,,0
Masako,Kimura,pki437,3,2,41,5,,,,,0
In Kyung,Kim,pki438,1,0,3,5,,,,,0
Kazuharu,Kiyono,pki44,7,5,214,23,,,,,0
Jaehong,Kim,pki448,2,0,11,5,,,,,0
Juha,Kilponen,pki45,8,7,210,18,,,,,0
Andrei,Kirilenko,pki451,6,5,328,15,,,,,0
Kilsun,Kim,pki452,3,3,66,6,,,,,0
Michael,Kirchler,pki453,12,13,390,11,,,,,0
Oliver,Kirui,pki454,3,1,56,6,439,779,364, @oliverkirui ,1
Kyoo il,Kim,pki456,6,4,107,11,,,,,0
Carl,Kitchens,pki457,4,0,31,7,,,,,0
Robyn,Kibler,pki458,2,0,7,4,,,,,0
Philip,King,pki460,1,0,1,1,,,,,0
Robert,Kirkby,pki462,1,0,2,1,,,,,0
Thomas,King,pki464,7,7,284,14,,,,,0
Emilie,Kinfack,pki465,2,0,6,3,,,,,0
Yun,Kim,pki466,6,3,75,7,,,,,0
Thierry,Kirat,pki467,4,1,60,22,,,,,0
Alban,Kitous,pki471,10,11,315,15,,,,,0
Jin Yeub,Kim,pki473,1,0,1,1,,,,,0
Dongwoo,Kim,pki477,1,0,9,3,,,,,0
Rene,Kirkegaard,pki48,6,4,148,14,,,,,0
Yu Ri,Kim,pki480,1,0,1,1,,,,,0
Mina,Kim,pki482,1,0,9,5,,,,,0
Neill,Killeen,pki487,3,0,24,6,,,,,0
Roland,Kirstein,pki49,6,1,110,18,,,,,0
Liam,Kirwin,pki491,1,0,2,1,,,,,0
Burcin,Kisacikoglu,pki494,1,1,25,5,,,,,0
Károly,Kiss,pki495,1,0,2,9,,,,,0
Takehiro,Kiguchi,pki496,1,1,15,1,,,,,0
Elizabeth,King,pki497,13,15,785,43,,,,,0
Bill,Kinsey,pki498,8,8,796,18,,,,,0
Turgut,Kisinbay,pki50,6,3,81,9,,,,,0
Trang,Kim,pki502,1,0,1,1,,,,,0
Lynne,Kiesling,pki503,3,1,43,21,,,,,0
Younoh,Kim,pki506,1,0,4,6,,,,,0
Chansung,Kim,pki51,1,1,10,1,,,,,0
Nuket,Kirci Cevik,pki516,1,0,4,5,,,,,0
Alan,Kirman,pki52,21,32,2047,46,,,,,0
Jan,Kinne,pki520,1,0,1,1,,,,,0
Seong Hee,Kim,pki522,1,0,2,1,,,,,0
Tae-Hwan,Kim,pki53,14,17,677,19,,,,,0
Michael P,Kidd,pki54,10,11,289,27,,,,,0
Michael,King,pki55,15,16,571,13,,,,,0
Maureen,Kilkenny,pki57,9,8,323,28,,,,,0
M. Ulric,Killion,pki58,1,0,1,6,,,,,0
Euijune,Kim,pki63,4,2,36,7,,,,,0
Ho Yeon,Kim,pki64,2,0,7,11,,,,,0
Jaakko,Kiander,pki65,7,3,144,20,,,,,0
Sunghyun,Kim,pki66,12,15,692,18,,,,,0
Junhan,Kim,pki68,2,1,28,8,,,,,0
Jungho,Kim,pki7,3,0,19,11,,,,,0
Bum,Kim,pki71,1,1,13,1,,,,,0
Jeonghyun,Kim,pki76,2,1,16,9,,,,,0
Chang-Jin,Kim,pki84,22,28,2545,25,,,,,0
Tatiana,Kirsanova,pki87,10,11,388,16,,,,,0
Christopher,Kilby,pki88,13,15,610,22,,,,,0
Murat,Kirdar,pki89,7,6,160,13,,,,,0
Ralph,Kimball,pki9,4,2,43,3,,,,,0
Yilmaz,Kilicaslan,pki90,2,1,23,16,,,,,0
Jeong-Yoo,Kim,pki93,6,5,123,24,,,,,0
Minseong,Kim,pki94,7,7,418,10,,,,,0
Chris,Kimble,pki95,3,0,39,14,,,,,0
Miles,Kimball,pki97,26,29,4813,30,"37,800",885,"15,900", @mileskimball ,1
David,Kihangire,pki99,1,0,2,1,,,,,0
K. Jothi,Sivagnanam,pkj1,1,0,1,18,,,,,0
Gustav,Kjellsson,pkj2,3,1,36,6,,,,,0
Yakup,Kucukkale,pkk1,1,0,5,16,,,,,0
Zsuzsa,Kékesi,pkk10,1,0,1,5,,,,,0
Sonja,Köke,pkk11,1,0,1,1,,,,,0
Ugur,Kücük,pkk4,1,0,5,1,,,,,0
Bülent,Köksal,pkk5,3,0,23,10,,,,,0
Hande,Kucuk,pkk7,5,3,93,11,,,,,0
Doruk,Küçüksaraç,pkk9,1,0,11,5,,,,,0
Peter,Klein,pkl1,10,10,416,22,"5,828","2,154","8,183", @petergklein ,1
Paul,Klein,pkl10,13,15,1000,22,,,,,0
Linda,Kleemann,pkl100,3,2,49,3,,,,,0
Michael,Weber,pkl101,11,13,514,7,,,,,0
Jan,Kluge,pkl102,3,0,17,6,,,,,0
Johan,Klaesson,pkl103,7,6,235,18,,,,,0
Charlotte,Klempt,pkl105,1,0,4,1,,,,,0
Daniel,Klapper,pkl106,5,4,96,10,,,,,0
Andrzej,Klimczuk,pkl107,1,0,5,11,"15,500","6,143","5,601", @andrzejklimczuk ,1
Jochen,Kluve,pkl108,13,15,1110,17,,,,,0
Roger,Klein,pkl110,10,12,495,38,,,,,0
Jan,Klingelhöfer,pkl111,5,0,64,7,,,,,0
Birgit,Kleymann,pkl112,3,1,26,11,,,,,0
Anastasia,Klimova,pkl113,1,0,3,2,,,,,0
Jan,Kleibrink,pkl114,3,0,19,5,,,,,0
Brendan,Kline,pkl115,4,2,76,8,,,,,0
Mathias,Kloss,pkl116,2,0,13,5,,,,,0
Benjamin,Klaus,pkl117,5,4,69,8,,,,,0
Agata,Kliber,pkl118,1,0,4,6,,,,,0
Ben,Klotz,pkl12,2,0,8,10,,,,,0
Samuel,Kleiner,pkl120,4,2,55,6,,,,,0
Peter,Klyukin,pkl121,1,0,1,1,,,,,0
Michael,Klein,pkl123,9,8,204,23,,,,,0
Hartmut,Kliemt,pkl124,8,8,332,31,,,,,0
Jeffrey,Kling,pkl126,18,20,1721,14,,,,,0
John,Kling,pkl130,4,4,67,9,,,,,0
Patrick,Kline,pkl131,17,19,1272,16,,,,,0
Michael,Klien,pkl132,2,1,25,9,,,,,0
Jacob,Kleinow,pkl135,1,0,5,1,,,,,0
Bettina,Klose,pkl138,2,0,13,3,,,,,0
David,Klenert,pkl139,1,0,8,3,,,,,0
Alexander,Klemm,pkl14,14,16,898,15,,,,,0
Magdalena,Klimczuk-Kochanska,pkl141,5,0,43,13,,,,,0
Tatiana,Klyachko,pkl142,2,0,13,11,,,,,0
Sabine,Klinger,pkl143,7,4,184,11,,,,,0
Marc,Klau,pkl144,10,10,364,11,,,,,0
Alexander,Kleibrink,pkl149,3,0,14,1,,,,,0
Esteban,Klor,pkl15,10,10,352,16,,,,,0
Miroslav,Klucik,pkl151,2,0,5,7,,,,,0
Ewert,Kleynhans,pkl154,1,0,3,9,,,,,0
Franc,Klaassen,pkl16,13,13,703,18,,,,,0
Eric,Klaaijsen,pkl161,1,0,6,3,,,,,0
John,Källström,pkl162,1,0,2,1,,,,,0
Mikhail,Klimenko,pkl164,4,2,69,17,,,,,0
Nicolas,Klein,pkl165,3,1,41,9,,,,,0
Andreas,Kleiner,pkl166,2,0,9,6,,,,,0
Stefan,Klonner,pkl17,6,5,94,16,,,,,0
Olivier,Klein,pkl177,1,0,1,13,,,,,0
Bettina,Klaus,pkl18,14,23,565,22,,,,,0
Steven,Klepper,pkl19,26,36,3486,33,,,,,0
Pete,Klenow,pkl2,29,34,6365,23,,,,,0
Matthias,Klaes,pkl20,6,3,80,17,"2,967",70,324, @mkl4es ,1
Stephan,Klasen,pkl21,23,49,1690,24,,,,,0
Jonathan,Klick,pkl22,6,6,186,10,,,,,0
Joern,Kleinert,pkl23,13,16,563,16,,,,,0
Shawn,Klimek,pkl24,9,9,258,11,,,,,0
Daniel,Klein,pkl25,8,6,223,30,,,,,0
Christian,Klamler,pkl26,5,0,75,14,,,,,0
Tobias,Klein,pkl28,7,6,169,11,,,,,0
Catherine,Kling,pkl29,22,47,1534,30,,,,,0
Stefanie,Kleimeier,pkl30,10,10,456,24,,,,,0
Frank,Kleibergen,pkl31,13,14,1368,21,,,,,0
Vladimir,Klyuev,pkl35,7,6,172,15,,,,,0
Thomas,Klier,pkl36,9,8,326,26,,,,,0
Benjamin,Klein,pkl37,16,24,2726,41,,,,,0
Jan,Kleinnijenhuis,pkl38,1,0,4,1,,,,,0
Kenneth,Kletzer,pkl39,17,24,1011,31,,,,,0
Tomas,Klos,pkl4,1,1,24,15,,,,,0
N. Anders,Klevmarken,pkl41,9,8,258,38,,,,,0
Kevin,Kliesen,pkl42,7,5,278,25,,,,,0
Jutta,Kloas,pkl43,2,1,15,15,,,,,0
Doron,Kliger,pkl44,8,5,304,20,,,,,0
Sigbert,Klinke,pkl45,2,1,41,18,,,,,0
Erik,Klär,pkl46,4,2,46,10,,,,,0
Karol,Klimczak,pkl47,1,0,1,2,,,,,0
Mark,Klock,pkl48,7,4,227,19,,,,,0
Gerhard,Kling,pkl49,5,3,89,12,,,,,0
Paul,Klemperer,pkl5,31,37,5217,35,,,,,0
Kristin,Kleinjans,pkl50,6,4,111,11,,,,,0
Tor,Klette,pkl51,14,17,1363,17,,,,,0
Parvinder,Kler,pkl53,5,4,128,13,,,,,0
Martin,Kliem,pkl54,6,5,84,7,,,,,0
Blagoy,Klimov,pkl55,1,0,1,2,,,,,0
Ulrich,Klueh,pkl57,4,2,61,12,,,,,0
Flip,Klijn,pkl6,13,14,502,20,,,,,0
Mohamed,Klibi,pkl60,1,0,1,1,,,,,0
Martin,Klein,pkl62,3,1,66,29,,,,,0
Janos,Kollo,pkl64,4,1,48,16,,,,,0
Thomas,Klitgaard,pkl65,8,7,207,31,,,,,0
Leora,Klapper,pkl66,26,40,2799,20,,,,,0
Torben,Klarl,pkl67,2,0,5,6,,,,,0
Stanislav,Klazar,pkl68,3,0,20,16,,,,,0
Christian,Kleiber,pkl69,9,8,370,21,,,,,0
Hansjoerg,Klausinger,pkl7,3,3,96,30,,,,,0
Tore,Kleppe,pkl71,2,0,10,9,,,,,0
Mariko,Klasing,pkl72,3,2,30,5,,,,,0
Teun,Kloek,pkl74,8,7,385,35,,,,,0
Achim,Klein,pkl75,1,0,1,1,,,,,0
Stathis,Klonaris,pkl77,3,1,29,16,,,,,0
Lawrence,Klein,pkl8,11,15,555,52,,,,,0
Jens,Klose,pkl80,8,7,123,9,23,61,34, @jens__klose ,1
Michael,Kleemann,pkl81,3,0,44,8,,,,,0
Jane,Klobas,pkl83,3,1,29,12,,,,,0
Henrik,Klinge Jacobsen,pkl84,9,9,287,21,,,,,0
Jeffrey,Kline,pkl85,7,5,191,15,,,,,0
Marc,Klemp,pkl86,6,3,96,7,,,,,0
Theo,Kleynhans,pkl87,2,0,8,14,,,,,0
Gordon,Klein,pkl89,3,2,72,8,,,,,0
Michael,Klein,pkl9,24,35,1980,26,,,,,0
Artur,Klimek,pkl90,1,0,3,5,,,,,0
Tatiana,Kluvánková-Oravská,pkl91,1,0,4,14,,,,,0
Tilman,Klumpp,pkl92,6,3,229,15,,,,,0
Henry,Klaiber,pkl93,8,7,194,10,,,,,0
Mathias,Klein,pkl94,1,0,6,2,,,,,0
Heather,Klemick,pkl95,6,1,55,10,,,,,0
Frédéric,Klopfert,pkl96,2,0,11,4,,,,,0
Felix,Kölle,pkl97,2,0,8,6,,,,,0
Bohdan,Klos,pkl99,3,0,22,20,,,,,0
Jan,Kmenta,pkm5,6,5,250,54,,,,,0
John,Knowles,pkn1,9,9,582,8,,,,,0
Thijs,Knaap,pkn10,3,3,63,16,985,212,169, @thijsknaap ,1
John,Knight,pkn11,25,54,2270,47,,,,,0
Brian,Knutson,pkn12,5,4,131,9,,,,,0
Bodo,Knoll,pkn13,4,1,51,7,,,,,0
Christian,Knebel,pkn14,1,1,10,1,,,,,0
Ronald,Kneebone,pkn15,3,1,111,30,,,,,0
Edward,Knotek,pkn16,7,7,249,12,,,,,0
Andreas,Knabe,pkn17,11,13,510,15,,,,,0
Tobias,Knedlik,pkn18,5,3,100,13,,,,,0
Genevieve,Knight,pkn19,1,0,2,4,,,,,0
John,Knutsen,pkn2,1,0,1,8,,,,,0
Thomas,Kniesner,pkn21,16,19,605,40,,,,,0
Anzhela,Knyazeva,pkn22,6,5,129,6,,,,,0
Malte,Knüppel,pkn23,3,0,36,14,,,,,0
Gundi,Knies,pkn24,4,2,76,12,"1,070",441,442, @gundiknies ,1
John,Knight,pkn26,11,12,337,17,,,,,0
John,Knight,pkn27,8,7,271,37,,,,,0
Martin,Knaup,pkn28,3,1,33,3,,,,,0
Aylin,Köne,pkn29,2,2,32,8,,,,,0
Vicki,Knoblauch,pkn3,5,1,65,22,,,,,0
April,Knill,pkn30,6,4,89,12,,,,,0
Thomas,Knetsch,pkn32,5,2,81,9,,,,,0
Totti,Könnölä,pkn33,4,0,31,9,,,,,0
Stephanie,Knox,pkn34,3,2,50,8,,,,,0
Stephen,Knack,pkn35,23,35,5784,25,,,,,0
Markus,Knell,pkn36,10,11,378,19,,,,,0
Malgorzata,Knauff,pkn38,3,2,60,12,,,,,0
Christoph,Knoppik,pkn4,4,4,149,8,,,,,0
Joris,Knoben,pkn40,3,3,45,7,,,,,0
Diana,Knyazeva,pkn41,4,4,115,4,,,,,0
Jack,Knetsch,pkn42,12,14,3038,39,,,,,0
Dylan,Kneale,pkn43,2,1,25,5,,,,,0
Michael,Knogler,pkn44,2,0,11,11,,,,,0
Michael,König,pkn45,7,4,147,9,,,,,0
Dmitriy,Knyazev,pkn47,1,0,4,7,,,,,0
Alexander,Knobel,pkn49,3,0,27,11,,,,,0
Christopher,Knittel,pkn5,17,32,1416,21,,,,,0
Sebastian,Königs,pkn50,1,0,7,4,,,,,0
Andreas,Knaut,pkn51,3,0,18,5,,,,,0
William,Knudson,pkn52,1,1,15,7,,,,,0
Stephen,Knop,pkn54,1,0,4,1,,,,,0
Samuli,Knüpfer,pkn56,5,2,124,13,,,,,0
Julia,Knolle,pkn57,1,0,6,3,,,,,0
Steffen,Künn,pkn58,6,4,146,9,,,,,0
Melissa,Knox,pkn59,1,1,15,8,,,,,0
Richard,Kneller,pkn6,24,39,2889,19,,,,,0
Stephen,Knowles,pkn61,7,7,429,22,,,,,0
Philipp,König,pkn64,3,2,51,4,,,,,0
Michael,Knaus,pkn65,1,0,2,2,,,,,0
Marike,Knoef,pkn66,6,4,96,9,,,,,0
Brian,Knight,pkn7,16,19,845,18,,,,,0
Terri,Kneeland,pkn70,3,1,24,3,,,,,0
Rachel,Knott,pkn72,1,0,3,1,,,,,0
Erik,Knol,pkn8,1,0,3,1,,,,,0
Mark,Knell,pkn9,7,7,427,15,,,,,0
Ruud,Koning,pko1,9,9,192,24,,,,,0
Udo,Kock,pko100,3,1,32,17,,,,,0
Michael,Kosfeld,pko101,13,15,1021,21,,,,,0
Oskar,Kowalewski,pko104,8,7,167,13,34,65,36, @o_kowalewski ,1
Ulrich,Kohler,pko106,6,4,126,10,,,,,0
Yuri,Kochevrin,pko111,1,0,2,1,,,,,0
Oleg,Korenok,pko113,8,5,160,13,,,,,0
Tatiana,Kornienko,pko115,7,6,352,10,,,,,0
Sarath,Kodithuwakku,pko116,2,1,14,4,,,,,0
Teruyoshi,Kobayashi,pko119,4,2,79,15,,,,,0
Mika,Kortelainen,pko121,7,5,225,12,,,,,0
Pierre,Koning,pko122,8,5,259,23,,,,,0
John,Kort,pko123,1,1,36,1,,,,,0
Philip,Kostov,pko124,5,4,142,21,,,,,0
Yusuf,Kocoglu,pko126,5,5,130,18,,,,,0
Kalpana,Kochhar,pko127,9,9,374,23,,,,,0
Marko,Koethenbuerger,pko128,10,12,339,16,,,,,0
Michail,Koubouros,pko129,1,0,5,1,,,,,0
Zisimos,Koustas,pko130,7,6,217,22,,,,,0
Charles,Kolstad,pko133,18,32,1342,34,,,,,0
Eugen,Kovac,pko134,4,3,89,12,,,,,0
Jerzy,Konieczny,pko135,10,10,283,44,,,,,0
Tom,Kompas,pko136,12,16,473,32,"3,395","1,661","2,350", @tom_kompas ,1
Denise,Konan,pko137,9,8,310,26,,,,,0
Przemyslaw,Kowalski,pko138,7,5,149,14,,,,,0
Pawel,Kowal,pko139,2,0,9,6,,,,,0
Wilfried,Koch,pko141,6,4,305,8,,,,,0
Anton,Korinek,pko142,14,16,727,15,,,,,0
Robert,Kollmann,pko143,21,35,1972,31,,,,,0
Adama,Konseiga,pko144,3,1,21,3,,,,,0
Roger,Koenker,pko146,11,11,2524,32,,,,,0
Reinhold,Kosfeld,pko148,8,7,168,22,,,,,0
Philipp,Koellinger,pko149,11,11,481,13,,,,,0
Michael,Kopel,pko15,9,8,269,24,,,,,0
Dan,Kovenock,pko150,25,41,2646,37,,,,,0
Andreas,Koch,pko154,4,2,62,13,,,,,0
Phoebe,Koundouri,pko155,14,19,704,17,,,,,0
Onur,Koska,pko156,2,0,12,13,,,,,0
Péter,Kondor,pko157,7,5,152,16,,,,,0
Masahito,Kobayashi,pko158,4,1,37,27,,,,,0
Emanuel,Kohlscheen,pko159,8,6,208,18,,,,,0
Roy,Kouwenberg,pko16,10,10,325,18,,,,,0
Thorsten,Koeppl,pko161,7,6,176,17,,,,,0
Bruce,Kobayashi,pko162,7,6,161,31,,,,,0
Carla I.,Koen,pko163,2,0,7,2,,,,,0
Zeljka,Kozul-Wright,pko166,2,1,25,13,,,,,0
Pekka,Korhonen,pko167,12,15,636,34,,,,,0
Andrew,Kohen,pko169,3,3,468,8,,,,,0
Robert,Kohn,pko171,12,16,575,34,,,,,0
Michael,Kohlhaas,pko172,4,2,81,19,,,,,0
Raymond,Kopp,pko173,10,10,456,25,,,,,0
Stefan,Kooths,pko175,7,1,107,14,,,,,0
Heli,Koski,pko176,8,7,222,16,,,,,0
Maurice,Koster,pko178,4,2,61,12,,,,,0
Karl-Josef,Koch,pko179,4,2,175,23,,,,,0
Stefan,Kohler,pko180,2,1,15,11,,,,,0
Sergey,Kokovin,pko181,5,3,136,17,,,,,0
Gabor,Korosi,pko182,5,1,68,24,,,,,0
Andreas,Kontoleon,pko183,8,6,224,14,,,,,0
Karsten,Kohn,pko185,8,6,303,14,,,,,0
Sharon,Kozicki,pko186,16,19,1408,22,,,,,0
Erik,Kole,pko187,4,3,160,14,,,,,0
Angelika,Kokkinaki,pko19,1,0,2,2,,,,,0
Grigory,Kosenok,pko192,4,2,95,9,,,,,0
Winston,Koh,pko193,6,4,118,20,,,,,0
Ossi,Korkeamäki,pko194,3,1,36,11,,,,,0
Keiichiro,Kobayashi,pko195,6,4,233,13,,,,,0
Georgia,Kosmopoulou,pko197,8,8,175,19,,,,,0
János,Kornai,pko198,16,21,1698,48,,,,,0
Iikka,Korhonen,pko199,12,14,689,19,"26,200",852,"2,046", @iikkakorhonen ,1
Robert,Korajczyk,pko2,16,20,1466,31,,,,,0
Wojciech,Kopczuk,pko20,20,28,1263,17,"1,492",236,"1,000", @wwwojtekk ,1
Christian,Korth,pko201,2,0,5,11,,,,,0
Vadym,Konchyn,pko202,1,0,3,12,,,,,0
Theodora,Kosma,pko204,9,8,344,15,,,,,0
Kwan Wai,Ko,pko207,1,0,4,8,,,,,0
Ralph,Kozlow,pko208,4,0,30,6,,,,,0
Dirk,Kohnert,pko209,3,0,32,39,,,,,0
Vincent,Koen,pko21,9,8,287,26,,,,,0
Margus,Kõomägi,pko210,1,0,1,1,,,,,0
Tro,Kortian,pko212,5,3,106,5,,,,,0
Michael,Koetter,pko215,18,22,954,14,,,,,0
Stephen,Kosempel,pko217,4,3,69,20,,,,,0
Erricos,Kontoghiorghes,pko218,6,2,79,15,,,,,0
Viktor,Kotlán,pko22,3,0,26,10,,,,,0
Constantina,Kottaridi,pko220,3,2,47,11,,,,,0
Ahmad,Komarulzaman,pko221,2,0,10,10,,,,,0
Edward,Kokkelenberg,pko222,6,3,142,27,,,,,0
Abdurrahman,Korkmaz,pko223,1,0,3,12,,,,,0
Minoas,Koukouritakis,pko224,5,2,60,11,,,,,0
Isabell,Koske,pko226,10,11,306,13,,,,,0
Jed,Kolko,pko228,10,10,691,15,,,,,0
Kostantinos,Kounetas,pko229,5,1,61,11,,,,,0
Denis,Kotov,pko230,1,0,3,6,,,,,0
Andros,Kourtellos,pko231,11,11,598,14,,,,,0
Christoffer,Kok,pko232,10,12,435,10,,,,,0
Gilles,Koléda,pko233,2,0,14,7,,,,,0
Nina,Kousnetzoff,pko234,1,0,2,13,,,,,0
Sérgio,Koyama,pko235,2,1,32,13,,,,,0
